Category,Sub_Category,Machine,Model,Product_Code,Product_Name,Unit,Qty,Part_Number,Brand,Product_Type,Import_Type,Country_Of_Orgin,Serial_NO,Store,Rack,Bin,Status
,,,,,Timing Belt(80x3x11)   (Qpro),Pcs,20,P/N-Z90-70534-00,,,,,,,,,
,,,,,Cylinder,Pcs,20,(P/N-21A-3930A-62) 21C,,,,,,,,,
,,,,,Piston,Pcs,20,(P/N-21A-3931A-61)  21C,,,,,,,,,
,,,,,Guide (Get) ,Pcs,10,(p/N-21C-60250-61)  21C,,,,,,,,,
,,,,,Magnate,Pcs,30,(P/N-21A-42560-60) 21C,,,,,,,,,
,,,,,Shaft(Damper) 21C,Pcs,10,P/N-21C-4352A-60,,,,,,,,,
,,,,,Spring (Splace),Pcs,20,P/N-21A-4835A-60   (21C),,,,,,,,,
,,,,,Lever (Splice),Pcs,10,P/N-21A-48320-62H (21C),,,,,,,,,
,,,,,Bush,Pcs,60,(P/N-21A-41040-62) 21C,,,,,,,,,
,,,,,Base Assamble (Shifter) 21C,Pcs,8,P/N- 901-0025A40,,,,,,,,,
,,,,,Bearing (Cadle)  7V,Pcs,25,,,,,,,,,,
,,,,,Bush (DU) ,Pcs,700, P/N-M80-12200-60    (21C),,,,,,,,,
,,,,1722024,Holder (Brack) ,Pcs,13, P/N-003-4208B-52(7V),,,,,,,,,
,,,,,Spring (Ratch) ,Pcs,120,P/N-007-55220-63x(7V),,,,,,,,,
,,,,,Spring (Magin),Pcs,250,P/N-007-5035A-60 (7V),,,,,,,,,
,,,,,Bush,Pcs,120,(P/N-008-3831B-60 (7V),,,,,,,,,
,,,,,Bush(DU),Pcs,120,(P/N-MB0-15150-60  (7V),,,,,,,,,
,,,,,Bush(DB),Pcs,120,(P/N-MDB-08100-60  (7V),,,,,,,,,
,,,,,Bush(DU),Pcs,300,(P/N-MBO-10100-60  (7V),,,,,,,,,
,,,,,Bush(FDU),Pcs,100,P/N-MBF-12120-60)  (7V),,,,,,,,,
,,,,,Bush,Pcs,1500,(P/N-007-490Z0-66)   7V,,,,,,,,,
,,,,,Case( Sholer)         7V,Pcs,60,,,,,,,,,,
,,,,,Cover Case,Pcs,60,(P/N-008-37022-AOH) 7,,,,,,,,,
,,,,,Cap Assyble,Pcs,60,(P/N-003-4760-POX),,,,,,,,,
,,,,,Drum Belt(444x20x1mm),Pcs,115,,,,,,,,,,
,,,,,Lever (Hole Dia-10) ,Pcs,60,P/N- 008-49120-5GX,,,,,,,,,
,,,,,Lever (5.8Cam) ,Pcs,60,P/N- 008-49390-5HX,,,,,,,,,
,,,,,Lever(Stop,Pcs,30,P/N-008-4846A-55H,,,,,,,,,
,,,,,Vave(MEC) ,Pcs,20,P/N-Z90-06027-50,,,,,,,,,
,,,,,Damper (Oil) ,Pcs,20,P/N-003-47050-66,,,,,,,,,
,,,,,Cam( Drum Start),Pcs,60,P/N-008-38870-64,,,,,,,,,
,,,,,Magnate,Pcs,20,(P/N-008-38870-64)    21C,,,,,,,,,
,,,,,NUT,Pcs,240,P/N-9C1-5108A-60) Qpro,,,,,,,,,
,,,,,Bearing Center Comp   (Qpro),Pcs,10,P/N-9C1-15100-49  ,,,,,,,,,
,,,,,Balcon Nut P-M TS     (Qpro),set,4,P/N-HA142-AOX,,,,,,,,,
,,,,,Over Head Belt,Pcs,1,(P/N-C01-5261H-60),,,,,,,,,
,,,,,Belt (RouP Type)     Qpro,Pcs,1,P/N-9CA-62600-60,,,,,,,,,
,,,,,Carier Belt,Pcs,1,(P/N-21A-8889J-45A),,,,,,,,,
,,,,,Over Head Belt,Pcs,1,(P/N-C01-5261B-61 ,,,,,,,,,
,,,,,Carier Belt,Pcs,1,(P/N-21A-8889J-45A),,,,,,,,,
,,,,,Belt (RouP Type) ,Pcs,1,,,,,,,,,,
,,,,,Bearing Center Comp Qpro,Pcs,1,P/N-9C1-16110-42,,,,,,,,,
,,,,,Bearing Center Comp Qpro,Pcs,1,P/N-9C1-15100-46,,,,,,,,,
,,,,,Plate Assyble,Pcs,6,(P/N-9C1-25050-50) ,,,,,,,,,
,,,,,Shaft wax,Pcs,3,P/N-21A-5603G-40) ,,,,,,,,,
,,,,1201005,Shaft Chaine,Pcs,2,(P/N-90141-50) ,,,,,,,,,
,,,,,Carier Bobbin  (Qpro),Pcs,108,,,,,,,,,,
,,,,,Tension Guide,Pcs,10,P/N-003-60470-51) ,,,,,,,,,
,,,,1723001,Belcon Nut (Qpro),Pcs,60,,,,,,,,,,
,,,,,Bush,Pcs,100,(P/N-008-55690-61) ,,,,,,,,,
,,,,,Joint(Elbow),Pcs,60,P/N-Z06-17099-21 (21C),,,,,,,,,
,,,,,Spaceer,Pcs,60,(P/N-21A-57120-60) 21C,,,,,,,,,
,,,,1704046,Oil Seal(35x22x8mm) ,pcs,10,,,,,,,,,,
,,,,1722050,Bush,Pcs,10,(P/N-008-55690-61) ,,,,,,,,,
,,,,,Shaft,Pcs,20,(P/N-9C1-16110-60)   ,,,,,,,,,
,,,,,Signal Picee,Pcs,5,(P/N-008-55200-61) ,,,,,,,,,
,,,,,Timing Belt( 267x8x3mm) Qpro,Pcs,4,,,,,,,,,,
,,,,1702367,Timing Belt( 288x8x3m) Qpro,Pcs,6,,,,,,,,,,
,,,,1721017,Sprin  (RJK),Pcs,20,,,,,,,,,,
,,,,1721026,Tensiom DiX Pin,Pcs,180,P/N-71A-202-13) ,,,,,,,,,
,,,,,Star Screw(4x10mm) RJK,Pcs,500,,,,,,,,,,
,,,,,Spring (Tension) ,Pcs,240, P/N-008-6060C-64 ,,,,,,,,,
,,,,1721023,Spindle fron Paper Cone (RJK),Pcs,10,,,,,,,,,,
,,,,,Tensin Dix    (RJK),Pcs,60,,,,,,,,,,
,,,,1721019,Spring  (RJK),Pcs,120,,,,,,,,,,
,,,,,Finger Plate  (RJK),Pcs,40,,,,,,,,,,
,,,,,Bend  (RJK),Pcs,240,,,,,,,,,,
,,,,,Link Lock spring  (RJK),Pcs,60,,,,,,,,,,
,,,,1721.022,Pin for Aluminium  (RJK),Pcs,50,,,,,,,,,,
,,,,,Motor Pully ,Pcs,3,(P/N-07C-52702-61) ,,,,,,,,,
,,,,1721018,Spindle Holder,Pcs,11,r(P/N-CD71-682) ,,,,,,,,,
,,,,1721003,Nylon Bush (RJK),pcs,30,,,,,,,,,,
,,,,1705006,Circlip- 6mm,Pcs,95,,,,,,,,,,
,,,,,Nozzle Block Assymble (7V),Pcs,3,P/N- 008-48691-49,,,,,,,,,
,,,,,Plug,Pcs,3,(P/N-21A-48800-60) ,,,,,,,,,
,,,,,Lever,Pcs,10,(P/N-008-4806A-52H) ,,,,,,,,,
,,,,,Blower-p-Shaft,Pcs,1,(p/N- Z90-23502-50) ,,,,,,,,,
,,,,,Plate base,Pcs,10,(p/N- 008-5028C-61) ,,,,,,,,,
,,,,,Joint Nipple (I-Type) 21C,Pcs,200,P/N-Z90-06027-50,,,,,,,,,
,,,,,Valve(MEC) ,Pcs,5,P/N-Z90-06027-50   ,,,,,,,,,
,,,,,Dise (Tensor) 7V,Pcs,5,P/N-008-6018B-68,,,,,,,,,
,,,,,Bush (DU) ,Pcs,60,) P/N-MBO-10120-60 ,,,,,,,,,
,,,,,Cutter ,Pcs,7,(P/N-008-4819B-64) ,,,,,,,,,
,,,,,Cutter  7V,Pcs,10,,,,,,,,,,
,,,,,Liver,Pcs,1,(P/N-21A-48320-61H )  ,,,,,,,,,
,,,,,Joint (Elbow),Pcs,9,P/N-Z07-28354-00 ,,,,,,,,,
,,,,,Cover (Drum) ,Pcs,5,P/N-003-33070-64 ,,,,,,,,,
,,,,,Shaft(Drum,Pcs,10,P/N-008-33030-55 ,,,,,,,,,
,,,,,Spring Shater),Pcs,40,P/N-008-38380-62 ,,,,,,,,,
,,,,,Drum Belt-444x20x1  (7V),Pcs,5,,,,,,,,,,
,,,,,Guide Tension ,Pcs,30,P/N-003-60470-POX) ,,,,,,,,,
,,,,,Sprin T-Relese ,Pcs,60,(p/N-008-6119A-65,,,,,,,,,
,,,,,Pin (Liver),Pcs,20, P/N-00848580-62  ,,,,,,,,,
,,,,,Drum Shaft,Pcs,8,(P/N-008-33030-55) ,,,,,,,,,
,,,,,Ruller,Pcs,200,(P/N-008-49820-60) ,,,,,,,,,
,,,,,Liver (Yarn Tape Camp)  7V,Pcs,20,P/N-008-38430-55H,,,,,,,,,
,,,,,Pcaking MIA20  (21C),Pcs,80,P/N-Z06-23881-30,,,,,,,,,
,,,,,Liver(S10),Pcs,60,)P/N-007-S5997-AOX  ,,,,,,,,,
,,,,,Hose (12x25) ,Rft,10,P/N-Z07-48249-00 ,,,,,,,,,
,,,,,Joint Nipple,Pcs,4,(P/N-Z07-24456-01) ,,,,,,,,,
,,,,,Joint Nipple,Pcs,50,(P/N-Z90-34183-50H) ,,,,,,,,,
,,,,,Joint Nipple,pcs,10,(P/N-Z90-34184-50) ,,,,,,,,,
,,,,,Magnate (Sensor)   21C,Pcs,38,P/N-008-55700-61,,,,,,,,,
,,,,,Air Cylinder,Pcs,4,(p/N-Z9024839-50) ,,,,,,,,,
,,,,,Yarn Guide,Pcs,300,(p/N-008-6190D-60,,,,,,,,,
,,,,,Spring,Pcs,120,(P/N-007-55150-62) ,,,,,,,,,
,,,,1722030,Cutter  (7V),Pcs,30,,,,,,,,,,
,,,,1722031,Cutter (Shater) 7V,Pcs,15,,,,,,,,,,
,,,,1722027,Block,Pcs,16,(P/N-003-44230-60) ,,,,,,,,,
,,,,1722035,Cover,Pcs,15,(P/N-007-35260-65) ,,,,,,,,,
,,,,1722127,Mouth (Saction) ,Pcs,2,P/N-008-3503E-60X (7V),,,,,,,,,
,,,,1722093,Lever  (7V),Pcs,40,,,,,,,,,,
,,,,1722086,Cover ( Clum),Pcs,59,)P/N-21A-3812A-60 ,,,,,,,,,
,,,,,Plate (Connect) DK (7V),Pcs,60,P/N-008-49780-64X,,,,,,,,,
,,,,,Plate (Lifting) ,Pcs,100,P/N-008-61680-65 ,,,,,,,,,
,,,,1722058,Waxing Shaft,Pcs,53,(P/N-008-61570-68X) ,,,,,,,,,
,,,,1722104,Bush Nylon  (7V),Pcs,120,,,,,,,,,,
,,,,,Bush (7V),Pcs,80,)P/N-003-4265A-60 ,,,,,,,,,
,,,,,Guide(P/N-003-6023A-51,Pcs,10,P/N-003-6023A-51,,,,,,,,,
,,,,1722134,Bracket(Magagin),Pcs,1,,,,,,,,,,
,,,,,Liver (Cam) ,Pcs,10,p/n-008-4301A-60H  ,,,,,,,,,
,,,,1722099,Guide Tension,Pcs,60,(p/n-003-60170-65)  ,,,,,,,,,
,,,,1722103,Bearing Center,Pcs,5,(p/n-003-42701-54 ,,,,,,,,,
,,,,,Guide yarn,Pcs,50,P/N-008-5060A-60 ,,,,,,,,,
,,,,1722115,Guide yarn ,Pcs,200,P/N-007-60610-64    ,,,,,,,,,
,,,,1722100,Nut (Drum),Pcs,13,p/n- 0011-6505A-60    ,,,,,,,,,
,,,,1722020,Yarn Trap Holder                        ,Pcs,8,,,,,,,,,,
,,,,1722059,Lever (J),Pcs,10,P/N-008-4810J-60           ,,,,,,,,,
,,,,1707063,Creve Pices                             ,Pcs,3,,,,,,,,,,
,,,,1722116,Shaft ,Pcs,10,(P/N-007-31100-66)        ,,,,,,,,,
,,,,1722052,Holder(P/N-003-L005D-62)       ,Pcs,5,,,,,,,,,,
,,,,1722057,Tesion washer,Pcs,3,(P/N-003-L005D-62)       ,,,,,,,,,
,,,,,Bearing Hose,Pcs,2,(P/N-003-4259A-60)      ,,,,,,,,,
,,,,,Dix (Tension) ,Pcs,5, P/N-008-6018B-6B       ,,,,,,,,,
,,,,1722051,Packing (Solonoid),Pcs,75,P/N-Z06-48598-50  ,,,,,,,,,
,,,,1722001,Tension (Big)                                   ,Pcs,1,,,,,,,,,,
,,,,,Fix Cutter                                       ,Pcs,8,,,,,,,,,,
,,,,,Shater Cutter,Pcs,7,(p/N-008-37200-63)     ,,,,,,,,,
,,,,,Cone Drum Shaft                          ,pcs,1,,,,,,,,,,
,,,,,Guide (Z)                                    ,Pcs,100,,,,,,,,,,
,,,,,Disc (Clam) ,Pcs,5,P/N-007-36270-68     ,,,,,,,,,
,,,,1722029,Pad (Handle),Pcs,15, P/N-003-41330-61   ,,,,,,,,,
,,,,1722070,Spring,Pcs,50,(P/N-008-56260-62            ,,,,,,,,,
,,,,,washer ,Pcs,300,(p/N-008-6176A-60  ,,,,,,,,,
,,,,,washer ,Pcs,720,(p/N-008-6176A-61  ,,,,,,,,,
,,,,1722064,Brake Shoe,Pcs,50,(p/N-003-4209B-61)    ,,,,,,,,,
,,,,,Brake Shoe     7V,Pcs,100,,,,,,,,,,
,,,,1722134,Hose Pipe        ,Pcs,4,,,,,,,,,,
,,,,,Flange Plastic,Pcs,3,(p/n-008-23740-64  ,,,,,,,,,
,,,,,Wheel Rachet ,Pcs,2, P/N-0075011A-63   ,,,,,,,,,
,,,,,Magnate (sensor),Pcs,65,P/N-008-55700-61  ,,,,,,,,,
,,,,,Finger Guide Lever  (7V),Pcs,120,,,,,,,,,,
,,,,,Filter for Over Head    ,Pcs,1,,,,,,,,,,
,,,,,Holder (Brack),Pcs,5,P/N-003-4208B-52   ,,,,,,,,,
,,,,1722049,Bolt ,Pcs,100,P/N-MTS-91033-00    ,,,,,,,,,
,,,,1722072,Bush (Shater Cutter)P/N-008-3722A-60 ,Pcs,25,P/N-008-3722A-60 ,,,,,,,,,
,,,,1722028,Spacer,Pcs,5,(P/N-003-4268B-60   ,,,,,,,,,
,,,,,Yarn Guide,Pcs,2,(P/N-007-60610-64  ,,,,,,,,,
,,,,1722037,Spring (Step Rachet),Pcs,40,P/N-007-50330-64  ,,,,,,,,,
,,,,,Tenson ,Pcs,20,p/n-008-6222A-61)    ,,,,,,,,,
,,,,,Bolt ,Pcs,100, (P/N-008-42900-P0 16.5m  ,,,,,,,,,
,,,,1722038,Spring (Step Rachet),Pcs,40,P/N-007-50360-64 ,,,,,,,,,
,,,,1722.071,Pipe Nozzle ,Pcs,30,(p/n-008-48040-64)  ,,,,,,,,,
,,,,,Pre Cleaner(T6),Pcs,10,P/N-008-60240-64  ,,,,,,,,,
,,,,1722069,Spring Feeler,Pcs,50,(P/N-008-60520-69)    ,,,,,,,,,
,,,,1722068,Spring Clamp,Pcs,100,p/n-Ko7-10170-63)     ,,,,,,,,,
,,,,1722042,Lever Cutter,Pcs,10,(p/n-008-48220-62X)      ,,,,,,,,,
,,,,1722004,Oxine Plate                                  ,Pcs,15,,,,,,,,,,
,,,,1722083,Plate (Spicer),Pcs,1,P/N-21A-48200-67  ,,,,,,,,,
,,,,1722109,Washer                                           ,Pcs,50,,,,,,,,,,
,,,,1722082,Spring                     21C,Pcs,6,,,,,,,,,,
,,,,1722085,Plate Front FB,Pcs,1,(P/N-21C-50155-63) ,,,,,,,,,
,,,,,Bearing Holder                       21C,Pcs,41,,,,,,,,,,
,,,,,Package Conveyer Belt(Qpro),Pcs,2,,,,,,,,,,
,,,,,Lever (Hole Dia10),Pcs,60,P/N-008-49120-5GX ,,,,,,,,,
,,,,,Lever(58-Cam),Pcs,60,P/N-008-49390-5HX        ,,,,,,,,,
,,,,,Drum Pully,Pcs,15,(P/N-008-331-006) ,,,,,,,,,
,,,,,Belt(Conveyer),Pcs,1,P/N-008-17600-60  ,,,,,,,,,
,,,,,Finger Guide Tension  (7V),Pcs,14,,,,,,,,,,
,,,,,Bal Con-X Comp MTSKA045-00  (21C),Pcs,60,,,,,,,,,,
,,,,,Air Cylinder set,Pcs,60,(p/N-Z90-51996-30X ,,,,,,,,,
,,,,,Gear (Segmant) ,Pcs,60,P/N-21A-390-016  ,,,,,,,,,
,,,,,Frame (L) ,Pcs,60, P/N-21A-470-002   ,,,,,,,,,
,,,,,Lever ,Pcs,120, (P/N- 21A-480-017  ,,,,,,,,,
,,,,,Shaft,Pcs,60,(P/N-21A-470-003  ,,,,,,,,,
,,,,,Drum Pully,Pcs,47,(P/N-008-331-006   ,,,,,,,,,
,,,,,Lever(Tension Blowing) S1  7V,Pcs,120,P/N-008-45B-016X  ,,,,,,,,,
,,,,,Lever(S8 ,Pcs,120,P/N-08-45B-046X ,,,,,,,,,
,,,,,Yarn Feeler ,Pcs,6,(P/N-008-6034-036    ,,,,,,,,,
,,,,,Spring Shater,Pcs,46,P/N-008-380-046  ,,,,,,,,,
,,,,,Spring Hook Rod,Pcs,46,(P/N-008-380-005) ,,,,,,,,,
,,,,,Base (Magagine)Assy,Pcs,19,P/N-21A-608G-010 21C,,,,,,,,,
,,,,,Plate(Base) ,Pcs,28,P/N-21A-608G-11 ,,,,,,,,,
,,,,,Wheel Rachet,Pcs,15, P/N-21A-608H-009  ,,,,,,,,,
,,,,,Mouth,Pcs,8,(P/N-21A-370-013     ,,,,,,,,,
,,,,,Lever Assy ,Pcs,60,(P/N-21A-614A-013  ,,,,,,,,,
,,,,,Cam (A1) ,Pcs,59, P/N-21A-390-014    ,,,,,,,,,
,,,,,Suction Mouth Assy,Pcs,172,(P/N-9C1-2830C-40 ,,,,,,,,,
,,,,,Drum Pully           RJk,Pcs,2,,,,,,,,,,
,,,,,Shaft                     ,Pcs,2,,,,,,,,,,
,,,,,Paper can Holder    ,Pcs,2,,,,,,,,,,
,,,,,Cadle Handle          ,Pcs,20,,,,,,,,,,
,,,,,Protection Unit     ,Pcs,20,,,,,,,,,,
,,,,,Oil Ring Split Type  ,Pcs,1,,,,,,,,,,
,,,,,Gear with Peuring for Blows  RJK ,Pcs,1,,,,,,,,,,
,,,,,Proctor with Guard  RJK,Pcs,24,,,,,,,,,,
,,,,,Bracket Small     RJK,Pcs,10,,,,,,,,,,
,,,,,Pawl            RJK,Pcs,7,,,,,,,,,,
,,,,,Spnidle Spring     RJK,Pcs,20,,,,,,,,,,
,,,,,Link Lock Assy  RJK,Pcs,10,,,,,,,,,,
,,,,,Rubber Bend      RJK,Pcs,240,,,,,,,,,,
,,,,,Cone Drum Aluminium RJK,Pcs,180,,,,,,,,,,
,,,,,Drum Pully( Repair)  RJK,Pcs,164,,,,,,,,,,
,,,,,                           TTML- Electric ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,Product_Code,Product_Name,Unit,Qty,Part_Number,,,,,,,,,
,,,,,Breaking Unit,pcs,1,(P/N- 949565331000),,,,,,,,,
,,,,,FU3C Device (P/N-949570332000),Pcs,1,,,,,,,,,,
,,,,,FU3A Equipment 1.7A,pcs,1,(P/N-949570330000),,,,,,,,,
,,,,,Central Assy Group,pcs,1,P/N-940915811455,,,,,,,,,
,,,,,Plug in Module ABR-32,pcs,1,P/N-949504430000,,,,,,,,,
,,,,,Plug in Module EBO-32,pcs,1,P/N-949501430000,,,,,,,,,
,,,,,Plug in Module VNB2,pcs,1,P/N-949559230000,,,,,,,,,
,,,,,Plug in Module ABR -16,pcs,1,P/N- 949503230000,,,,,,,,,
,,,,,RIK Relay Module RIK6C,pcs,1,P/N- 949535233001,,,,,,,,,
,,,,,RIK- Relay Module RIK6B,pcs,1,P/N-949535232001,,,,,,,,,
,,,,,RIK- Relay Module RIK6D,pcs,1,P/N-949535234001,,,,,,,,,
,,,,,RIK- Relay Module RIK6F,pcs,1,P/N-949535236001,,,,,,,,,
,,,,,Membrane Key Board,pcs,1,P/N-949568161002,,,,,,,,,
,,,,,Plug in Module EBO-32,pcs,1,P/N-949501230000,,,,,,,,,
,,,,,BAEMembrane Key Board BAE4,pcs,1,P/N-949550161002,,,,,,,,,
,,,,,Valve Unite,pcs,1,P/N-991500810008,,,,,,,,,
,,,,,Rvolving Cylinder Unite,pcs,1,P/N-923800500084,,,,,,,,,
,,,,,Pilot Lamp ,Pcs,1,P/N- 136182701017,,,,,,,,,
,,,,,Light Transmiter ,Pcs,1,P/N137182905042,,,,,,,,,
,,,,,Lighte Receiver,Pcs,1,P/N-137182905044,,,,,,,,,
,,,,,Safty Switch,Pcs,1,P/N-136082204053,,,,,,,,,
,,,,,Measuring Instrument EMG1,Pcs,1,P/N-949584330000,,,,,,,,,
,,,,,Switch ,Pcs,1,(P/N-136082204017),,,,,,,,,
,,,,,Cup Brush,Pcs,2,P/N-976000648003,,,,,,,,,
,,,,,Cup,Pcs,2,P/N-976000648003),,,,,,,,,
,,,,,Differential Pressure Switch,Pcs,1,P/N-942000207001,,,,,,,,,
,,,,,Sensor DS3177,Pcs,1,P/N-136082905046,,,,,,,,,
,,,,,Light Barrier Receiver LSE4A,Pcs,1,P/N- 949526331100,,,,,,,,,
,,,,,Inductive Proximity Switch ,Pcs,1,P/N-136082205047,,,,,,,,,
,,,,,Lever Angle ,Pcs,1,(P/N-136082204081),,,,,,,,,
,,,,,Light Barrier Transmeter,Pcs,1,p/N-949525330100,,,,,,,,,
,,,,,Light Barrier Receiver LSE4A,Pcs,1,P/N- 949526330100,,,,,,,,,
,,,,,Switch ,Pcs,1,(P/N-136082204083),,,,,,,,,
,,,,,Switch ,Pcs,1,(P/N-136082204082),,,,,,,,,
,,,,,Safty Switch 230V,Pcs,2,(P/N-136082204060) ,,,,,,,,,
,,,,,Safty Switch ,Pcs,1,(P/N-136082204061) ,,,,,,,,,
,,,,,Safty Switch ,Pcs,1,P/N-136082204063) ,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,1,P/N-136082205071,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,1,P/N-136082205049,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,1,P/N-136082205048,,,,,,,,,
,,,,,Displacement Sensor C12,Pcs,1,P/N-037181882961,,,,,,,,,
,,,,,Displacement Sensor C6,Pcs,1,P/N-136182205050,,,,,,,,,
,,,,,Carbon Brush,Pcs,7,P/N-136082803541),,,,,,,,,
,,,,,Scraper,Pcs,1,P/N-991300180045),,,,,,,,,
,,,,,Scraper,Pcs,1,P/N-991300180047),,,,,,,,,
,,,,,Stripper,Pcs,2,(P/N-901700290005),,,,,,,,,
,,,,,Stripper,Pcs,4,(P/N-901700290003),,,,,,,,,
,,,,,Stripper,Pcs,4,(P/N-901700290004),,,,,,,,,
,,,,,Safty Swifty ,Pcs,2,(P/N-136082204062),,,,,,,,,
,,,,,Safty Swifty ,Pcs,1,(P/N-136082204055),,,,,,,,,
,,,,,Heat Detector,Pcs,1,(P/N-950200003105),,,,,,,,,
,,,,,BAE Membrane Key Board BAE4,Pcs,1,(P/N-949550161002),,,,,,,,,
,,,,,Rik Relay Module RIK6F,Pcs,1,P/N-949535236001,,,,,,,,,
,,,,,Pressure Sensor,Pcs,1,P/N-942000208003,,,,,,,,,
,,,,,FU3AEquipment 1.7A,Pcs,1,(P/N-949570330000),,,,,,,,,
,,,,,FU3C Device,Pcs,1,(P/N-949570332000),,,,,,,,,
,,,,,Master Swich,Pcs,1,(P/N-136082103077),,,,,,,,,
,,,,,Pressure Sensor,Pcs,1,(P/N-136082207024),,,,,,,,,
,,,,,Safty Switch ,Pcs,1, (P/N-136082204055),,,,,,,,,
,,,,, Switch ,Pcs,1, (P/N-1306082204017),,,,,,,,,
,,,,,Safty Switch ,Pcs,1,(P/N-136082204063),,,,,,,,,
,,,,,Safty Switch ,Pcs,1,(P/N-136082204062),,,,,,,,,
,,,,,Safty Switch,Pcs,1,(P/N-136082204061),,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,3,(P/N-136082205047),,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,1,P/N-136082205049,,,,,,,,,
,,,,,Inductive Proximity Switch,Pcs,1,P/N-136082205046,,,,,,,,,
,,,,,Displacement Sensor,Pcs,1,P/N-136182205050,,,,,,,,,
,,,,,Displacement Sensor C12,Pcs,1,P/N-037181882961,,,,,,,,,
,,,,,Sensor DS3177,Pcs,1,P/N-136082905046,,,,,,,,,
,,,,,Differential Pressure Switch,Pcs,1,P/N-035081881860,,,,,,,,,
,,,,,CUP Brush,Pcs,2,(P/N-976000648003,,,,,,,,,
,,,,,Carbon Brush,Pcs,6,(P/N-136082803541,,,,,,,,,
,,,,,Scraper,Pcs,2,(P/N-991300180045),,,,,,,,,
,,,,,Miniature Control System KSZ6(TC-15),Pcs,1,P/N-940916811330,,,,,,,,,
,,,,,Lever Angle 236-2847,Pcs,25,P/N-136082204081,,,,,,,,,
,,,,,Gear Motor-0.8KW56RPM,Pcs,1,P/N-037194761555,,,,,,,,,
,,,,,DEA2ADigital Input/Out put Module,Pcs,1,P/N-949577231001,,,,,,,,,
,,,,,Central AssyGroup ZPB5,Pcs,1,P/N-940915811455,,,,,,,,,
,,,,,Frequency Converter FU5A,Pcs,1,P/N-949581330000,,,,,,,,,
,,,,,Data Memory(P/N-940915821790),Pcs,1,,,,,,,,,,
,,,,,Frequency Converter ,Pcs,1,P/N-949580330000,,,,,,,,,
,,,,,Frequency Converter ,Pcs,1,P/N-949570330100,,,,,,,,,
,,,,,Membrane Key Board,Pcs,1,P/N-949568161002,,,,,,,,,
,,,,,Miniature Control System with Program,Pcs,1,P/N-94009711520,,,,,,,,,
,,,,,Miniature Control System with Program,Pcs,1,P/N-940053811520,,,,,,,,,
,,,,,NOM3 Module ,Pcs,1,P/N-949561330000,,,,,,,,,
,,,,,LCD Module ,Pcs,1,(P/N-136182701156),,,,,,,,,
,,,,,Miniature Control System with Program,Pcs,1,P/N-940238811520,,,,,,,,,
,,,,,Miniature Control System with Program,Pcs,1,P/N-940385811520,,,,,,,,,
,,,,,Cooling Fan,Pcs,3,(P/N-136082802021,,,,,,,,,
,,,,,Cooling Fan,Pcs,2,P/N-137182802029,,,,,,,,,
,,,,,BAEMembrane Key Board BAE4,Pcs,1,P/N-949550/61002,,,,,,,,,
,,,,,LCD Display ,Pcs,1,P/N-949586360002,,,,,,,,,
,,,,,Contact Element,Pcs,3,(P/N-136082201812,,,,,,,,,
,,,,,Inductive Displacement Sensor,Pcs,3,P/N-136082205086,,,,,,,,,
,,,,,Inductive Displacement Sensor,Pcs,2,P/N-136082205088,,,,,,,,,
,,,,,Master Switch,Pcs,5,P/N-136082103054),,,,,,,,,
,,,,,Light Barrier Receiver,Pcs,3,(P/N-949528330100,,,,,,,,,
,,,,,Trans parent Fil BCA2A,Pcs,2,P/N-136194910002,,,,,,,,,
,,,,,Mounting Plate,Pcs,1,(P/N-914590903902),,,,,,,,,
,,,,,Pressure Switch EDS2,Pcs,2,P/N-982000000200,,,,,,,,,
,,,,,Tranducer STD218/137,Pcs,2,P/N-73180002-000,,,,,,,,,
,,,,,Bellows Coupling C/W Screw,Pcs,2,P/N-STD213/559,,,,,,,,,
,,,,,Mounting Plate,Pcs,2,(P/N-JV1006/1),,,,,,,,,
,,,,,Power Supply,Pcs,3,(P/N-STD218/333),,,,,,,,,
,,,,,Module Display(Card Manager),Pcs,1,P/N-EH668/1A,,,,,,,,,
,,,,,Input Card,Pcs,2,(P/N-STD218/228),,,,,,,,,
,,,,,Gear Motor 0.18kw 4.5RPM,Pcs,1,P/N-037181761565,,,,,,,,,
,,,,,Gear Motor 0.37kw 27RPM,Pcs,1,P/N-037181761566,,,,,,,,,
,,,,,Frequency Converter,Pcs,2,P/N-949570330100,,,,,,,,,
,,,,,Plug in Module ADB4A,Pcs,1,P/N-949578232000,,,,,,,,,
,,,,,Device Brake Chopper,Pcs,1,P/N-949545331000,,,,,,,,,
,,,,,Plug in Module VNB2,Pcs,1,PN-949559230000,,,,,,,,,
,,,,,Plug in Module EB0-32,Pcs,1,P/N-949501230000,,,,,,,,,
,,,,,Plug in Module ABR-32,Pcs,1,P/N-949504230000,,,,,,,,,
,,,,,Servo Unite SU1a,Pcs,1,P/N-949544330000,,,,,,,,,
,,,,,Servo Unite SU16,Pcs,1,P/N-949544331000,,,,,,,,,
